Unnamed: 0,carat,cut,color,clarity,depth,table,x,y,z,price
25835,0.9,Premium,H,VS1,62.4,58.0,6.15,6.19,3.85,4309
17112,2.02,Ideal,G,SI2,61.7,57.0,8.15,8.1,5.01,17265
23262,0.31,Premium,F,VS2,61.2,58.0,4.37,4.35,2.67,802
6380,0.72,Premium,F,SI2,60.5,59.0,5.83,5.8,3.52,2298
13963,0.29,Ideal,E,VVS1,62.7,55.0,4.22,4.2,2.64,858
10461,2.02,Premium,I,SI2,61.7,58.0,8.07,8.0,4.96,14350
25965,0.7,Very Good,F,SI1,62.4,56.0,5.63,5.69,3.53,2573
18365,1.01,Very Good,F,VS2,61.0,59.0,6.39,6.46,3.92,5560
4326,0.63,Ideal,F,VS2,61.2,56.0,5.56,5.51,3.39,2182
20838,0.32,Ideal,G,VS1,60.7,56.0,4.46,4.43,2.7,773
13278,1.08,Premium,G,SI2,60.3,58.0,6.72,6.65,4.03,4442
21385,0.4,Very Good,E,VS2,,57.0,4.66,4.7,2.9,912
22573,0.33,Ideal,G,VVS2,61.9,55.0,4.41,4.44,2.74,713
6168,0.55,Premium,E,SI1,62.4,57.6,5.23,5.28,3.27,1630
23407,0.35,Ideal,E,VVS2,61.0,57.0,4.54,4.58,2.78,849
19936,0.29,Very Good,H,SI2,60.7,60.0,4.33,4.37,2.64,404
13735,0.32,Very Good,F,VS2,63.3,57.0,4.38,4.34,2.76,773
5824,0.41,Ideal,E,VVS2,62.2,54.0,4.79,4.76,2.97,1243
21988,0.34,Ideal,E,VS1,62.4,54.0,4.49,4.45,2.79,1060
25983,1.59,Very Good,D,SI1,62.8,54.0,7.43,7.48,4.68,13631
14602,0.41,Ideal,I,VVS2,,55.0,4.78,4.8,2.95,788
7281,1.91,Fair,I,VS1,59.5,68.0,8.1,7.91,4.78,12244
25913,0.31,Ideal,E,VS2,61.8,54.0,4.37,4.34,2.69,872
11119,0.3,Very Good,H,VVS1,63.4,55.0,4.3,4.28,2.72,878
18516,0.32,Ideal,D,VVS2,61.2,56.0,4.39,4.43,2.7,803
22700,0.55,Ideal,J,VS2,61.7,54.0,5.34,5.29,3.28,1260
25539,0.32,Premium,H,VS1,62.4,58.0,4.4,4.35,2.73,720
7111,0.3,Ideal,G,VS2,60.8,57.0,4.38,4.33,2.65,630
4097,0.41,Ideal,G,VVS1,61.6,57.0,4.75,4.77,2.93,1055
7009,0.41,Ideal,G,VS2,62.5,56.0,4.75,4.72,2.96,1061
84,0.9,Very Good,D,SI2,63.5,58.0,6.08,6.17,3.89,3918
25408,0.75,Ideal,E,VS2,60.2,57.0,5.93,5.9,3.56,3136
16990,1.25,Very Good,J,VS1,60.4,60.0,6.99,7.08,4.25,5628
2776,0.72,Good,J,VS1,63.7,54.0,5.68,5.71,3.63,1959
5707,0.7,Ideal,D,VS1,62.0,57.0,5.69,5.76,3.55,3335
779,1.2,Ideal,G,VS1,62.6,54.3,6.76,6.8,4.25,8687
6469,0.71,Good,E,SI1,59.2,61.0,5.8,5.85,3.45,2651
413,0.72,Premium,J,SI1,62.1,59.0,5.75,5.71,3.56,1987
16296,0.64,Good,G,VS2,64.1,55.3,5.43,5.45,3.49,1906
12521,0.8,Very Good,G,SI1,62.1,56.0,6.01,5.85,3.68,3071
7402,1.0,Good,H,VS1,61.8,61.0,6.4,6.31,3.93,5219
19005,1.29,Ideal,E,SI2,62.8,57.0,6.94,6.88,4.34,6473
4558,0.32,Fair,F,SI1,64.4,54.0,4.36,4.33,2.8,638
16027,0.7,Ideal,F,VS2,61.0,55.0,5.74,5.79,3.52,3468
12742,1.73,Premium,G,VS1,61.6,60.0,7.67,7.62,4.71,11867
7177,0.33,Premium,H,VS1,59.5,59.0,4.48,4.53,2.68,579
24153,0.41,Ideal,E,SI2,62.8,57.0,4.73,4.7,2.96,876
5159,1.53,Ideal,I,SI1,,57.0,7.33,7.37,4.59,8981
3170,1.04,Premium,F,VS1,59.4,60.0,6.58,6.56,3.9,7632
2752,1.2,Ideal,G,VS1,62.0,55.0,6.81,6.87,4.24,9625
24612,0.31,Ideal,I,VS2,62.1,54.0,4.35,4.38,2.71,452
26468,1.01,Ideal,G,VS2,59.6,59.0,6.52,6.57,3.9,6295
8460,0.32,Ideal,G,SI1,61.4,57.0,4.41,4.38,2.7,612
26025,1.0,Fair,G,SI1,64.4,57.0,6.32,6.28,4.06,4295
11042,2.02,Premium,F,SI2,,59.0,8.2,8.13,4.98,11962
19018,0.52,Ideal,F,SI1,62.2,54.0,5.19,5.23,3.24,1223
23071,0.4,Premium,D,VS1,60.9,58.0,4.81,4.78,2.92,1200
10225,0.33,Premium,G,SI1,61.1,59.0,4.45,4.42,2.71,631
25100,0.5,Ideal,E,VS2,60.8,57.0,5.16,5.13,3.13,1768
3295,1.02,Premium,G,SI1,60.8,58.0,6.5,6.46,3.94,4718
7056,0.3,Very Good,D,VVS2,62.9,56.0,4.27,4.29,2.69,752
17040,0.36,Ideal,E,SI1,60.9,57.0,4.58,4.62,2.8,597
12876,0.5,Good,G,SI1,62.5,64.0,4.93,4.99,3.1,1197
4297,0.31,Ideal,F,VVS1,61.2,57.0,4.42,4.4,2.7,878
25453,0.75,Ideal,F,SI1,61.5,55.0,5.88,5.9,3.62,3336
6973,1.58,Very Good,J,SI1,61.6,57.0,7.47,7.54,4.62,8057
3737,1.0,Very Good,D,VS2,59.8,60.0,6.46,6.49,3.87,7281
1817,0.3,Ideal,E,VVS1,62.3,55.0,4.31,4.32,2.69,862
14905,0.54,Premium,D,VS2,60.9,58.0,5.27,5.31,3.22,1892
4138,0.27,Ideal,I,VVS2,61.3,56.0,4.15,4.17,2.55,480
18955,1.23,Premium,H,SI2,62.1,61.0,6.86,6.79,4.24,5648
3614,0.31,Ideal,G,IF,62.1,54.0,4.38,4.41,2.73,891
22755,0.35,Ideal,H,VVS1,61.7,56.0,4.53,4.55,2.8,798
8756,1.59,Very Good,D,VS2,61.4,60.0,7.47,7.6,4.63,12846
12629,0.61,Ideal,D,VS2,62.0,56.0,5.43,5.48,3.38,2202
8776,0.41,Ideal,F,VS1,61.3,57.0,4.77,4.79,2.93,1007
25423,1.51,Fair,D,SI2,66.2,54.0,7.19,7.08,4.72,6596
22381,0.5,Good,E,SI1,64.0,56.0,5.03,4.9,3.18,1147
17941,1.22,Ideal,J,SI2,61.2,57.0,6.86,6.9,4.21,4676
21860,2.01,Very Good,H,SI2,,57.0,8.0,7.93,5.05,16111
23977,0.74,Very Good,H,VVS1,62.4,57.0,5.76,5.81,3.61,3061
15556,1.21,Very Good,E,VS1,60.0,58.0,6.89,6.97,4.16,10430
5786,1.74,Premium,H,SI2,62.1,59.0,7.78,7.65,4.79,10270
19016,0.51,Premium,F,VS1,60.3,57.0,5.22,5.2,3.14,1799
18558,1.0,Very Good,G,SI1,63.3,60.0,6.33,6.24,3.98,4626
25225,0.46,Ideal,G,SI1,62.0,53.0,4.99,5.04,3.11,930
24464,0.38,Ideal,E,VS2,61.7,54.3,4.68,4.69,2.89,853
22850,1.12,Premium,F,SI2,61.6,58.0,6.69,6.63,4.1,4654
24052,0.51,Very Good,E,VVS2,62.8,57.0,5.06,5.1,3.19,2146
7157,0.3,Premium,G,VS2,62.2,60.0,4.25,4.24,2.64,675
8370,0.71,Premium,D,SI1,60.9,59.0,5.72,5.71,3.48,2743
25212,1.07,Ideal,F,SI2,61.6,57.0,6.56,6.53,4.03,5405
19915,0.53,Ideal,G,VS2,61.8,55.0,5.19,5.22,3.21,1577
11468,0.7,Very Good,E,SI2,,59.0,5.7,5.74,3.52,2464
3962,0.4,Premium,E,SI2,61.4,59.0,4.7,4.75,2.9,666
25870,0.44,Very Good,I,VS2,62.5,57.0,4.85,4.88,3.04,795
26609,0.5,Very Good,E,VS2,63.6,59.0,4.99,5.04,3.19,1446
9005,1.02,Premium,F,SI2,,58.0,6.43,6.37,4.03,4398
2608,1.0,Ideal,G,VVS1,61.9,57.0,6.43,6.39,3.97,8366
546,0.5,Ideal,H,SI2,62.4,55.0,5.09,5.11,3.18,964
5690,0.74,Very Good,D,VS2,62.2,59.0,5.8,5.84,3.62,3498
24574,0.46,Good,G,VS1,59.5,61.4,4.95,5.0,2.96,1179
5422,0.7,Very Good,E,SI1,59.1,63.0,5.89,5.81,3.46,2184
4591,0.4,Very Good,I,VS2,61.4,57.6,4.73,4.78,2.92,655
1073,3.01,Fair,I,SI2,,56.0,8.99,8.94,5.9,18242
24104,0.5,Premium,G,VS1,62.2,59.0,5.04,5.09,3.15,1624
9286,1.01,Premium,E,VS2,62.2,58.0,6.36,6.41,3.97,6843
3980,2.03,Premium,H,VS2,62.6,59.0,8.06,8.1,5.06,17975
7373,0.3,Ideal,D,VVS1,61.3,57.0,4.32,4.29,2.64,1069
2826,1.32,Premium,F,SI1,59.7,60.0,7.11,7.16,4.26,7683
15406,0.51,Ideal,D,SI2,62.5,55.0,5.15,5.12,3.21,1359
11060,1.69,Very Good,E,VS2,,58.0,7.52,7.6,4.74,17803
22966,1.24,Premium,F,SI2,62.7,59.0,6.83,6.77,4.26,4907
24347,1.23,Ideal,H,IF,61.3,57.0,6.87,6.92,4.23,8431
8219,0.8,Very Good,H,SI1,63.0,57.0,5.89,5.95,3.73,3005
15611,1.26,Very Good,H,SI1,60.6,60.0,6.97,7.0,4.23,6546
12874,1.09,Ideal,I,VS2,62.0,57.0,6.64,6.58,4.1,5158
25357,0.91,Very Good,F,SI1,63.3,60.0,6.1,6.06,3.85,3195
10087,0.41,Ideal,D,SI1,62.7,56.0,4.78,4.73,2.98,1015
4846,1.21,Ideal,H,VS2,62.4,59.0,6.81,6.79,4.24,7236
7766,1.2,Very Good,I,SI1,62.8,57.0,6.7,6.74,4.22,5408
22114,0.52,Ideal,F,VS2,61.8,55.4,5.13,5.17,3.18,1620
14121,0.4,Ideal,G,SI1,61.0,55.0,4.76,4.81,2.92,855
24831,1.04,Premium,H,SI1,,59.0,6.59,6.55,3.97,4368
12660,1.11,Ideal,G,VS2,61.2,56.0,6.65,6.68,4.08,6857
20723,0.7,Ideal,H,VVS1,61.5,57.0,5.69,5.73,3.51,3517
17178,0.36,Premium,G,VS1,61.7,59.0,4.59,4.55,2.82,932
4442,0.9,Very Good,D,SI1,62.5,59.0,6.13,6.19,3.85,4466
3798,2.01,Very Good,E,SI1,60.8,59.0,8.14,8.2,4.97,16956
5048,0.5,Ideal,F,SI2,61.3,58.0,5.1,5.12,3.13,1020
9818,0.5,Good,F,VS1,58.0,61.0,5.18,5.23,3.02,1415
22511,0.3,Ideal,I,SI2,61.9,56.0,4.3,4.32,2.67,367
24783,2.27,Ideal,G,SI1,61.1,60.0,8.46,8.42,5.16,18343
6938,0.51,Ideal,F,VVS2,61.2,56.0,5.19,5.17,3.17,2203
13253,1.21,Ideal,E,SI1,61.9,57.0,6.88,6.79,4.23,7424
20391,1.09,Premium,J,VS1,59.3,57.0,6.79,6.74,4.01,4303
9349,1.01,Very Good,H,VS2,,61.0,6.32,6.24,3.99,5050
1096,1.01,Premium,H,VS2,61.3,59.0,6.41,6.45,3.94,5166
17953,1.03,Ideal,E,VS1,61.7,56.0,6.47,6.53,4.01,8284
2307,1.41,Good,F,SI1,63.7,58.0,7.06,7.01,4.48,8212
13328,2.07,Ideal,J,SI2,62.5,56.0,8.18,8.08,5.08,12778
21424,0.42,Very Good,H,SI1,61.1,57.0,4.84,4.87,2.96,754
1349,1.04,Ideal,H,VS1,62.7,57.0,6.42,6.46,4.04,5577
22881,1.27,Very Good,J,VS2,61.8,60.0,6.9,6.94,4.28,5455
3090,0.36,Very Good,G,SI1,61.2,63.0,4.56,4.59,2.8,537
1110,1.12,Ideal,H,SI1,60.7,56.0,6.74,6.7,4.08,5457
7534,0.9,Ideal,G,SI1,62.6,56.0,6.16,6.23,3.88,3841
12580,0.24,Very Good,F,VVS2,62.0,58.0,3.95,3.98,2.46,552
12957,0.29,Ideal,F,VS1,61.6,56.0,4.26,4.31,2.64,555
23939,0.34,Very Good,I,SI1,62.8,57.0,4.43,4.45,2.79,459
12113,2.51,Very Good,I,SI2,62.3,57.0,8.69,8.76,5.44,18090
18627,2.21,Ideal,G,SI2,60.1,60.0,8.47,8.53,5.11,15948
2577,0.5,Very Good,G,VVS2,62.2,61.0,5.07,5.09,3.16,1715
17066,1.32,Ideal,G,VS1,62.6,56.0,7.05,7.0,4.4,9979
5915,1.0,Premium,D,VVS2,58.3,61.0,6.55,6.48,3.8,9274
24214,1.75,Very Good,D,SI1,61.4,60.0,7.76,7.8,4.78,15544
15975,0.26,Very Good,F,VVS1,61.2,60.0,4.13,4.14,2.53,591
23661,0.3,Ideal,G,IF,62.6,54.0,4.3,4.33,2.7,826
19505,0.75,Premium,F,SI1,,58.0,5.83,5.87,3.6,2683
541,0.57,Ideal,E,SI1,62.2,57.0,5.33,5.31,3.31,1613
25385,0.82,Very Good,G,SI2,63.4,55.0,5.96,5.93,3.77,2232
7723,0.43,Very Good,E,VS2,62.8,56.0,4.79,4.86,3.03,981
4599,1.01,Ideal,G,IF,61.5,58.0,6.44,6.47,3.97,8869
23489,0.71,Ideal,F,VS1,61.8,55.0,5.71,5.73,3.54,3710
3809,0.29,Very Good,D,SI2,59.7,56.0,4.37,4.4,2.62,705
15363,0.91,Very Good,H,VS2,63.5,57.0,6.12,6.16,3.9,4012
20820,0.31,Very Good,G,SI1,61.9,56.0,4.34,4.38,2.7,462
777,1.01,Premium,H,SI1,63.0,60.0,6.36,6.33,4.0,4642
16452,1.01,Premium,H,SI1,58.2,62.0,6.54,6.48,3.78,4191
22848,0.56,Very Good,H,SI1,61.3,60.0,5.23,5.28,3.22,1197
18502,0.7,Very Good,G,VS1,60.8,56.0,5.72,5.76,3.49,2512
24379,0.7,Very Good,D,SI1,61.1,57.0,5.74,5.66,3.48,2677
14117,1.01,Good,F,VS2,63.1,60.0,6.36,6.39,4.02,6416
7606,0.3,Very Good,H,IF,62.9,58.0,4.26,4.29,2.69,789
1373,0.43,Very Good,G,SI1,62.7,56.0,4.8,4.83,3.02,754
4361,1.52,Very Good,J,SI1,59.9,57.0,7.45,7.47,4.47,7759
12334,1.0,Good,E,VS2,63.1,56.0,6.37,6.41,4.03,6776
22965,0.54,Ideal,H,SI1,61.0,56.0,5.24,5.28,3.21,1154
4322,1.51,Ideal,F,VVS2,62.6,57.0,7.36,7.25,4.57,16754
13992,0.78,Very Good,F,VS2,62.2,58.0,5.86,5.9,3.66,3429
21791,1.2,Very Good,G,SI2,62.0,60.0,6.78,6.76,4.2,5698
8583,0.5,Premium,E,SI1,61.4,58.0,5.17,5.09,3.15,1155
20997,1.59,Premium,I,VS2,59.9,60.0,7.61,7.57,4.55,9474
18697,0.54,Very Good,D,VS2,61.1,59.0,5.25,5.29,3.22,1583
17367,1.8,Ideal,F,SI1,61.4,54.0,7.86,7.82,4.81,16340
2616,0.3,Good,H,SI2,63.2,55.0,4.26,4.29,2.7,378
4108,1.0,Very Good,H,SI1,63.6,54.0,6.33,6.37,4.04,4467
22238,1.1,Premium,F,I1,,61.0,6.7,6.65,3.99,3745
6869,0.31,Very Good,F,VVS1,62.4,57.0,4.3,4.32,2.69,897
4760,1.2,Premium,I,SI1,61.1,58.0,6.88,6.8,4.18,5510
4561,0.33,Ideal,F,VVS2,62.4,56.0,4.43,4.41,2.76,1067
23826,1.5,Fair,E,SI2,69.6,62.0,6.88,6.79,4.76,7560
9376,0.3,Ideal,H,SI1,62.9,57.0,4.27,4.22,2.67,554
22708,0.57,Premium,D,VS1,60.9,57.0,5.43,5.37,3.29,2093
18597,1.59,Very Good,J,VS1,60.1,60.0,7.56,7.59,4.55,8515
16350,0.33,Ideal,G,VVS2,61.5,56.0,4.49,4.45,2.75,965
12390,0.43,Ideal,D,SI1,62.5,55.0,4.8,4.83,3.01,774
20423,0.37,Ideal,I,VS2,61.5,56.0,4.6,4.63,2.84,537
20372,0.43,Premium,F,VS1,62.2,61.0,4.83,4.75,2.98,1129
23542,0.53,Good,E,VVS2,63.4,61.0,5.11,5.18,3.26,2582
9006,1.06,Ideal,E,VS2,61.8,55.0,6.59,6.51,4.05,7788
1388,0.5,Good,G,VVS1,60.0,62.0,5.12,5.18,3.09,1966
26825,1.21,Very Good,E,SI1,61.0,60.0,6.83,6.88,4.18,5885
17917,0.3,Premium,G,IF,61.0,62.0,4.34,4.32,2.64,956
10783,0.3,Ideal,E,VS1,61.6,57.0,4.3,4.33,2.66,729
22684,1.05,Ideal,F,VVS2,62.1,54.0,6.55,6.52,4.06,9257
2088,1.16,Ideal,G,VS2,62.5,55.0,6.75,6.69,4.2,8061
6640,2.07,Premium,H,SI1,62.7,58.0,8.14,8.09,5.09,13993
14642,0.54,Very Good,E,VS2,60.7,56.0,5.29,5.32,3.22,1637
5666,0.26,Ideal,F,VVS1,62.4,56.0,4.11,4.1,2.56,769
18756,0.7,Very Good,I,VVS1,60.9,60.0,5.68,5.71,3.47,2421
5128,0.71,Ideal,G,VVS2,61.5,57.0,5.74,5.78,3.54,3909
9805,0.71,Ideal,E,VS2,62.5,56.0,5.7,5.75,3.58,2347
15246,1.62,Premium,G,VS2,62.3,58.0,7.49,7.54,4.68,13578
19877,0.92,Premium,D,SI2,62.5,55.0,6.21,6.18,3.87,4150
7074,1.2,Good,J,SI2,63.3,54.4,6.72,6.78,4.27,4659
12480,0.31,Ideal,H,VS1,61.7,57.0,4.32,4.34,2.67,544
20601,1.51,Ideal,G,VS1,60.8,57.0,7.37,7.44,4.5,14779
15548,0.56,Good,F,VS1,58.6,62.0,5.3,5.45,3.16,1712
16753,1.08,Ideal,H,VVS2,62.4,55.0,6.53,6.57,4.09,6856
25250,0.27,Ideal,G,VVS1,62.5,56.0,4.15,4.18,2.6,627
10600,0.52,Ideal,D,VS2,62.6,56.0,5.11,5.14,3.21,1822
14769,1.28,Very Good,G,VVS2,59.5,56.0,7.12,7.16,4.25,11478
17880,0.82,Very Good,E,SI1,62.0,60.0,5.96,6.0,3.71,3373
15397,0.97,Premium,F,SI2,58.9,58.0,6.51,6.47,3.82,4020
734,2.1,Ideal,H,SI1,62.9,57.0,8.19,8.12,5.13,18648
20687,0.57,Premium,E,SI1,62.5,57.0,5.28,5.22,3.28,1429
21436,1.62,Very Good,H,SI1,62.8,59.0,7.4,7.45,4.66,10521
20163,1.18,Ideal,D,SI1,61.9,55.0,6.8,6.76,4.2,7216
15148,0.32,Premium,D,SI1,60.4,58.0,4.47,4.44,2.69,756
14029,0.3,Ideal,I,VS1,62.5,54.0,4.3,4.34,2.7,457
748,1.78,Very Good,D,SI2,63.4,60.0,7.67,7.61,4.85,10730
16138,0.76,Ideal,I,VS2,61.8,58.0,5.84,5.87,3.62,2551
269,1.17,Very Good,G,SI1,63.3,61.0,6.65,6.59,4.19,5025
7486,0.28,Ideal,E,VS1,61.4,56.0,4.2,4.24,2.59,487
20834,0.31,Ideal,F,VS1,62.4,55.0,4.37,4.35,2.72,744
7948,0.4,Good,E,SI1,60.6,65.0,4.74,4.71,2.86,1110
14274,0.54,Ideal,H,VS2,60.1,57.0,5.33,5.28,3.19,1439
20934,1.02,Premium,D,SI2,60.3,58.0,6.52,6.48,3.92,4718
11154,0.46,Very Good,G,VVS1,61.7,60.0,4.94,4.98,3.06,1413
9037,1.0,Good,F,SI2,63.7,57.0,6.36,6.32,4.04,3977
23974,0.38,Ideal,H,VS2,62.8,56.0,4.62,4.59,2.89,898
16351,0.7,Good,H,SI1,63.3,60.0,5.57,5.65,3.55,2029
22067,1.07,Premium,G,VS2,62.2,58.0,6.54,6.48,4.05,6040
7826,0.32,Ideal,G,VVS1,61.8,55.0,4.4,4.43,2.73,814
21536,1.34,Premium,F,VS2,61.1,58.0,7.12,7.05,4.33,10431
8148,0.72,Very Good,J,VS1,62.2,59.9,5.67,5.69,3.53,1914
14686,0.53,Very Good,E,VVS2,62.3,55.0,5.18,5.22,3.23,2280
6901,0.32,Premium,E,VVS1,60.5,58.0,4.47,4.42,2.69,1020
2303,0.31,Ideal,F,VVS2,61.2,56.0,4.39,4.37,2.68,977
18329,0.5,Ideal,H,VS2,61.7,55.0,5.11,5.14,3.16,1626
7444,0.6,Ideal,E,SI1,61.3,56.0,5.49,5.44,3.35,1890
7266,0.4,Very Good,I,VS1,62.9,59.0,4.68,4.73,2.96,737
1195,0.41,Ideal,E,VVS1,61.9,55.0,4.78,4.79,2.96,1367
23851,1.05,Ideal,H,SI1,62.5,56.0,6.43,6.52,4.05,4937
4908,0.7,Premium,D,SI2,60.4,60.0,5.79,5.74,3.48,2596
10959,2.1,Very Good,J,SI2,59.1,58.0,8.4,8.46,4.98,12381
26649,0.3,Very Good,G,VS1,62.4,58.0,4.22,4.24,2.64,605
958,0.7,Good,I,SI2,63.5,56.0,5.59,5.63,3.56,1675
20015,0.34,Ideal,H,VS1,62.5,57.0,4.43,4.46,2.78,596
15794,0.3,Very Good,H,SI1,59.5,62.0,4.32,4.35,2.58,421
23672,1.4,Premium,I,VS1,61.6,59.0,7.22,7.17,4.43,7722
3731,0.32,Good,D,IF,57.8,56.0,4.55,4.65,2.66,1252
11875,1.82,Fair,H,I1,67.3,58.0,7.5,7.47,5.04,5993
19250,0.81,Premium,J,SI1,61.8,57.0,6.02,5.96,3.7,2199
21650,0.3,Very Good,F,VS1,59.8,60.0,4.39,4.31,2.6,640
12509,0.64,Ideal,J,VVS2,62.4,57.0,5.48,5.51,3.43,1709
6743,2.09,Premium,F,SI2,61.2,57.0,8.26,8.21,5.04,12377
7187,0.3,Ideal,G,VS1,61.8,56.0,4.31,4.33,2.67,624
11257,1.7,Premium,D,SI1,61.9,59.0,7.61,7.64,4.72,15100
9323,0.24,Very Good,D,VVS1,61.5,60.0,3.97,4.0,2.45,553
11784,0.41,Premium,E,VS1,60.6,59.0,4.8,4.77,2.9,1153
25587,1.04,Ideal,H,SI2,61.8,55.0,6.54,6.5,4.03,4368
5513,0.33,Premium,G,VVS1,60.9,58.0,4.47,4.43,2.71,1114
17548,2.35,Very Good,I,SI2,58.5,57.0,8.72,8.77,5.12,15122
20865,1.2,Very Good,D,SI1,60.7,58.0,6.81,6.86,4.15,7191
1706,0.32,Premium,H,VVS1,61.4,58.0,4.42,4.37,2.7,936
20408,1.01,Very Good,J,SI1,62.2,57.0,6.35,6.39,3.96,4295
18895,0.7,Good,E,SI2,60.7,61.0,5.69,5.71,3.46,2405
9740,0.35,Ideal,H,VVS1,62.6,57.0,4.47,4.45,2.79,1024
6580,0.46,Premium,E,VS1,62.0,58.0,4.98,4.95,3.08,1355
15816,0.24,Ideal,H,VVS2,62.5,54.0,3.95,3.98,2.48,442
25299,2.14,Very Good,I,VS2,62.8,59.0,8.16,8.21,5.14,15931
1921,1.02,Premium,J,SI1,61.2,57.0,6.58,6.43,3.98,3496
3564,0.3,Premium,F,VVS2,61.0,59.0,4.33,4.3,2.63,945
1467,1.06,Ideal,F,IF,61.9,55.0,6.54,6.57,4.06,12539
13176,0.32,Ideal,D,VVS1,61.9,56.0,4.36,4.39,2.71,1067
23151,1.1,Very Good,G,VVS1,61.5,57.0,6.61,6.66,4.08,8020
23528,0.54,Ideal,E,SI2,60.4,57.0,5.33,5.27,3.2,1340
9150,1.01,Premium,G,SI2,60.1,59.0,6.55,6.46,3.91,4327
18902,0.71,Ideal,D,SI2,61.1,57.0,5.77,5.79,3.53,2612
12841,0.25,Premium,E,VVS1,62.9,58.0,4.03,4.01,2.53,740
5042,0.7,Ideal,D,VS1,62.8,53.4,5.64,5.68,3.55,3618
17094,0.34,Ideal,G,VS2,62.2,55.0,4.47,4.5,2.79,596
18154,0.3,Good,H,SI1,63.8,55.0,4.26,4.2,2.7,554
10473,0.5,Premium,E,VS2,61.8,58.0,5.09,5.07,3.14,1746
20911,0.35,Premium,D,SI1,61.0,60.0,4.58,4.54,2.78,827
9772,0.34,Very Good,G,SI2,62.8,59.0,4.45,4.47,2.8,447
1408,1.01,Fair,F,SI2,58.2,61.0,6.48,6.52,3.78,4127
19748,0.72,Ideal,I,VVS2,62.8,57.0,5.69,5.74,3.59,2594
25122,1.21,Premium,I,VS2,61.6,61.0,6.86,6.8,4.21,4669
5284,0.32,Ideal,D,VVS2,62.1,54.0,4.4,4.4,2.74,858
17168,0.59,Premium,F,SI2,61.9,61.0,5.38,5.33,3.31,1319
24137,1.0,Fair,F,SI1,66.7,57.0,6.07,5.99,4.02,3669
19706,1.05,Premium,F,VS2,62.6,58.0,6.5,6.47,4.06,7154
13096,0.57,Premium,D,SI1,62.6,56.0,5.4,5.34,3.36,2001
25974,0.32,Ideal,D,SI1,62.0,55.0,4.37,4.47,2.74,589
2085,0.3,Ideal,G,VS1,61.8,55.0,4.31,4.33,2.67,605
10560,0.41,Premium,D,SI2,62.0,58.0,4.74,4.78,2.95,683
21850,0.5,Very Good,D,SI1,63.4,56.0,5.01,5.06,3.19,1354
15646,0.41,Ideal,G,VS2,62.7,56.0,4.74,4.77,2.98,827
3974,0.7,Good,F,SI2,64.1,59.0,5.53,5.58,3.56,2390
12795,1.25,Premium,I,VS1,60.4,59.0,6.94,7.01,4.21,6545
10599,0.72,Very Good,D,SI2,59.8,60.0,5.76,5.81,3.46,2294
22014,0.87,Very Good,G,SI2,59.9,58.0,6.19,6.23,3.72,2802
4872,1.06,Very Good,I,SI1,60.2,59.0,6.62,6.67,4.0,4507
18176,0.89,Ideal,F,SI1,62.1,55.0,6.15,6.18,3.83,4127
23493,0.37,Ideal,G,VS2,60.8,57.0,4.66,4.61,2.82,833
17809,1.03,Premium,E,VS1,59.6,59.0,6.59,6.57,3.92,7817
7244,0.5,Very Good,H,VS2,61.2,55.0,5.12,5.16,3.15,1411
5879,1.26,Premium,D,VS2,62.5,59.0,6.91,6.85,4.3,9720
25028,1.27,Ideal,F,VS2,61.0,59.0,6.96,6.98,4.25,9547
11898,0.38,Ideal,D,VVS1,,56.0,4.63,4.66,2.87,1400
16905,1.71,Very Good,I,SI1,62.4,59.0,7.63,7.6,4.75,10681
3379,1.07,Premium,F,SI1,61.7,56.0,6.66,6.5,4.06,5813
4975,1.22,Ideal,G,VS2,60.1,57.0,6.96,7.01,4.2,9954
15292,0.75,Ideal,F,SI1,62.3,57.0,5.82,5.77,3.61,2744
16417,1.22,Ideal,F,VS1,62.3,57.0,6.79,6.83,4.24,9920
10533,1.2,Ideal,E,VS2,61.3,56.0,6.89,6.84,4.21,10214
26678,1.74,Ideal,J,SI1,62.1,54.0,7.73,7.69,4.79,9208
19661,1.16,Ideal,G,IF,62.3,55.0,6.79,6.73,4.21,10082
11546,1.0,Premium,D,VS1,61.9,55.0,6.4,6.36,3.95,8333
19953,0.28,Ideal,E,VVS2,62.4,56.0,4.16,4.2,2.61,646
5111,0.36,Good,D,SI1,63.4,57.0,4.55,4.57,2.89,663
19410,0.71,Ideal,H,SI1,62.1,57.0,5.68,5.73,3.54,2313
16950,0.7,Ideal,E,SI1,61.1,56.0,5.75,5.78,3.52,3330
17907,1.0,Fair,H,SI2,66.1,59.0,6.18,6.13,4.07,3472
26795,0.52,Ideal,D,SI2,61.2,57.0,5.2,5.22,3.19,1292
24139,1.57,Fair,H,VS1,67.3,66.0,7.85,5.75,3.87,8133
20619,0.3,Ideal,G,VS1,62.4,57.0,4.3,4.32,2.69,624
4081,0.46,Premium,E,VS1,61.9,58.0,4.94,4.91,3.05,1437
1260,0.3,Ideal,E,VS2,63.8,56.0,4.28,4.2,2.71,619
6295,1.0,Premium,G,VS2,63.0,58.0,6.4,6.33,4.01,6048
23022,0.74,Ideal,G,VS2,61.3,55.0,5.82,5.89,3.59,2604
543,0.3,Ideal,F,IF,62.3,55.0,4.29,4.31,2.68,886
8758,1.02,Very Good,G,VS1,62.0,59.0,6.39,6.45,3.98,6126
